filtered_idx,split,original_idx,V.SUM.TOTAL,P.SUM.TOTAL,y_victim,y_perpetration,y_overlap
3483,train,3483,3.0,0.0,1,0,0
3485,train,3485,4.0,1.0,1,1,1
3486,train,3486,3.0,0.0,1,0,0
3487,train,3487,6.0,1.0,1,1,1
3488,train,3488,8.0,1.0,1,1,1
3490,train,3490,0.0,0.0,0,0,0
3491,train,3491,1.0,0.0,1,0,0
3492,train,3492,0.0,0.0,0,0,0
3493,train,3493,3.0,0.0,1,0,0
3494,train,3494,0.0,0.0,0,0,0
3495,train,3495,0.0,0.0,0,0,0
3500,train,3500,6.0,0.0,1,0,0
3501,train,3501,0.0,0.0,0,0,0
3503,train,3503,0.0,0.0,0,0,0
3504,train,3504,0.0,0.0,0,0,0
3505,train,3505,0.0,0.0,0,0,0
3506,train,3506,1.0,0.0,1,0,0
3507,train,3507,3.0,2.0,1,1,1
3511,train,3511,1.0,0.0,1,0,0
3513,train,3513,7.0,1.0,1,1,1
3515,train,3515,0.0,0.0,0,0,0
3516,train,3516,0.0,0.0,0,0,0
3518,train,3518,0.0,0.0,0,0,0
3519,train,3519,8.0,3.0,1,1,1
3520,train,3520,0.0,0.0,0,0,0
3521,train,3521,0.0,0.0,0,0,0
3522,train,3522,3.0,0.0,1,0,0
3523,train,3523,1.0,2.0,1,1,1
3524,train,3524,3.0,0.0,1,0,0
3525,train,3525,2.0,5.0,1,1,1
3526,train,3526,5.0,1.0,1,1,1
3527,train,3527,6.0,1.0,1,1,1
3528,train,3528,2.0,1.0,1,1,1
3530,train,3530,0.0,0.0,0,0,0
3531,train,3531,0.0,0.0,0,0,0
3534,train,3534,1.0,0.0,1,0,0
3535,train,3535,0.0,0.0,0,0,0
3537,train,3537,2.0,0.0,1,0,0
3538,train,3538,0.0,0.0,0,0,0
3539,train,3539,1.0,0.0,1,0,0
3540,train,3540,2.0,0.0,1,0,0
3541,train,3541,0.0,0.0,0,0,0
3542,train,3542,1.0,0.0,1,0,0
3543,train,3543,0.0,0.0,0,0,0
3544,train,3544,5.0,0.0,1,0,0
3545,train,3545,1.0,0.0,1,0,0
3546,train,3546,1.0,0.0,1,0,0
3547,train,3547,0.0,0.0,0,0,0
3548,train,3548,0.0,0.0,0,0,0
3552,train,3552,6.0,0.0,1,0,0
3554,train,3554,1.0,1.0,1,1,1
3555,train,3555,0.0,0.0,0,0,0
3557,train,3557,0.0,0.0,0,0,0
3558,train,3558,0.0,0.0,0,0,0
3559,train,3559,1.0,1.0,1,1,1
3562,train,3562,1.0,2.0,1,1,1
3563,train,3563,1.0,0.0,1,0,0
3564,train,3564,6.0,2.0,1,1,1
3565,train,3565,4.0,0.0,1,0,0
3566,train,3566,0.0,0.0,0,0,0
3569,train,3569,0.0,0.0,0,0,0
3571,train,3571,0.0,0.0,0,0,0
3572,train,3572,0.0,1.0,0,1,0
3573,train,3573,0.0,0.0,0,0,0
3575,train,3575,2.0,0.0,1,0,0
3576,train,3576,0.0,0.0,0,0,0
3577,train,3577,3.0,1.0,1,1,1
3579,train,3579,0.0,0.0,0,0,0
3583,train,3583,0.0,0.0,0,0,0
3584,train,3584,0.0,0.0,0,0,0
3585,train,3585,0.0,0.0,0,0,0
3586,train,3586,0.0,2.0,0,1,0
3587,train,3587,0.0,0.0,0,0,0
3588,train,3588,0.0,0.0,0,0,0
3589,train,3589,0.0,0.0,0,0,0
3590,train,3590,1.0,0.0,1,0,0
3591,train,3591,6.0,3.0,1,1,1
3593,train,3593,2.0,0.0,1,0,0
3594,train,3594,0.0,0.0,0,0,0
3595,train,3595,0.0,0.0,0,0,0
3596,train,3596,0.0,0.0,0,0,0
3597,train,3597,3.0,0.0,1,0,0
3598,train,3598,4.0,0.0,1,0,0
3599,train,3599,4.0,0.0,1,0,0
3600,train,3600,0.0,1.0,0,1,0
3601,train,3601,1.0,0.0,1,0,0
3602,train,3602,2.0,0.0,1,0,0
3604,train,3604,2.0,1.0,1,1,1
3605,train,3605,3.0,0.0,1,0,0
3606,train,3606,7.0,2.0,1,1,1
3607,train,3607,2.0,0.0,1,0,0
3608,train,3608,3.0,1.0,1,1,1
3609,train,3609,1.0,1.0,1,1,1
3611,train,3611,4.0,1.0,1,1,1
3612,train,3612,1.0,1.0,1,1,1
3613,train,3613,3.0,2.0,1,1,1
3614,train,3614,0.0,0.0,0,0,0
3616,train,3616,0.0,1.0,0,1,0
3617,train,3617,3.0,2.0,1,1,1
3618,train,3618,1.0,0.0,1,0,0
3619,train,3619,0.0,0.0,0,0,0
3620,train,3620,0.0,0.0,0,0,0
3621,train,3621,2.0,0.0,1,0,0
3622,train,3622,0.0,0.0,0,0,0
3623,train,3623,0.0,0.0,0,0,0
3625,train,3625,0.0,0.0,0,0,0
3626,train,3626,1.0,0.0,1,0,0
3627,train,3627,2.0,1.0,1,1,1
3628,train,3628,0.0,0.0,0,0,0
3629,train,3629,0.0,0.0,0,0,0
3630,train,3630,0.0,0.0,0,0,0
3632,train,3632,0.0,1.0,0,1,0
3634,train,3634,0.0,0.0,0,0,0
3635,train,3635,1.0,0.0,1,0,0
3636,train,3636,3.0,1.0,1,1,1
3637,train,3637,0.0,0.0,0,0,0
3638,train,3638,1.0,2.0,1,1,1
3640,train,3640,0.0,0.0,0,0,0
3642,train,3642,0.0,0.0,0,0,0
3643,train,3643,0.0,0.0,0,0,0
3644,train,3644,1.0,0.0,1,0,0
3645,train,3645,6.0,3.0,1,1,1
3646,train,3646,0.0,0.0,0,0,0
3647,train,3647,1.0,0.0,1,0,0
3649,train,3649,3.0,0.0,1,0,0
3650,train,3650,0.0,0.0,0,0,0
3651,train,3651,5.0,0.0,1,0,0
3652,train,3652,0.0,0.0,0,0,0
3653,train,3653,1.0,0.0,1,0,0
3654,train,3654,1.0,0.0,1,0,0
3655,train,3655,5.0,0.0,1,0,0
3656,train,3656,0.0,0.0,0,0,0
3657,train,3657,6.0,1.0,1,1,1
3658,train,3658,1.0,3.0,1,1,1
3659,train,3659,0.0,1.0,0,1,0
3660,train,3660,3.0,1.0,1,1,1
3661,train,3661,0.0,0.0,0,0,0
3662,train,3662,0.0,0.0,0,0,0
3665,train,3665,1.0,0.0,1,0,0
3667,train,3667,1.0,1.0,1,1,1
3668,train,3668,0.0,0.0,0,0,0
3669,train,3669,5.0,1.0,1,1,1
3670,train,3670,5.0,8.0,1,1,1
3671,train,3671,1.0,0.0,1,0,0
3672,train,3672,2.0,0.0,1,0,0
3673,train,3673,0.0,0.0,0,0,0
3676,train,3676,0.0,0.0,0,0,0
3677,train,3677,0.0,0.0,0,0,0
3678,train,3678,9.0,1.0,1,1,1
3679,train,3679,4.0,0.0,1,0,0
3680,train,3680,0.0,0.0,0,0,0
3681,train,3681,5.0,2.0,1,1,1
3683,train,3683,0.0,0.0,0,0,0
3684,train,3684,0.0,0.0,0,0,0
3685,train,3685,1.0,0.0,1,0,0
3686,train,3686,0.0,0.0,0,0,0
3687,train,3687,0.0,1.0,0,1,0
3690,train,3690,1.0,1.0,1,1,1
3691,train,3691,2.0,0.0,1,0,0
3693,train,3693,1.0,2.0,1,1,1
3694,train,3694,3.0,1.0,1,1,1
3695,train,3695,3.0,2.0,1,1,1
3696,train,3696,1.0,1.0,1,1,1
3697,train,3697,5.0,1.0,1,1,1
3698,train,3698,1.0,0.0,1,0,0
3699,train,3699,1.0,1.0,1,1,1
3701,train,3701,1.0,0.0,1,0,0
3702,train,3702,0.0,0.0,0,0,0
3705,train,3705,0.0,0.0,0,0,0
3707,train,3707,0.0,0.0,0,0,0
3708,train,3708,1.0,1.0,1,1,1
3710,train,3710,0.0,0.0,0,0,0
3711,train,3711,1.0,0.0,1,0,0
3712,train,3712,0.0,0.0,0,0,0
3713,train,3713,0.0,0.0,0,0,0
3714,train,3714,0.0,0.0,0,0,0
3716,train,3716,1.0,0.0,1,0,0
3717,train,3717,0.0,0.0,0,0,0
3719,train,3719,1.0,0.0,1,0,0
3720,train,3720,2.0,0.0,1,0,0
3722,train,3722,1.0,0.0,1,0,0
3723,train,3723,0.0,0.0,0,0,0
3724,train,3724,0.0,0.0,0,0,0
3726,train,3726,0.0,0.0,0,0,0
3727,train,3727,1.0,0.0,1,0,0
3728,train,3728,0.0,0.0,0,0,0
3729,train,3729,0.0,0.0,0,0,0
3730,train,3730,2.0,0.0,1,0,0
3732,train,3732,0.0,0.0,0,0,0
3733,train,3733,0.0,2.0,0,1,0
3734,train,3734,0.0,0.0,0,0,0
3736,train,3736,0.0,0.0,0,0,0
3737,train,3737,0.0,0.0,0,0,0
3738,train,3738,4.0,1.0,1,1,1
3740,train,3740,0.0,1.0,0,1,0
3741,train,3741,2.0,0.0,1,0,0
3742,train,3742,0.0,0.0,0,0,0
3744,train,3744,0.0,1.0,0,1,0
3745,train,3745,0.0,1.0,0,1,0
3748,train,3748,2.0,0.0,1,0,0
3749,train,3749,0.0,0.0,0,0,0
3750,train,3750,0.0,0.0,0,0,0
3751,train,3751,0.0,0.0,0,0,0
3752,train,3752,0.0,0.0,0,0,0
3753,train,3753,1.0,0.0,1,0,0
3754,train,3754,0.0,0.0,0,0,0
3756,train,3756,0.0,0.0,0,0,0
3757,train,3757,0.0,0.0,0,0,0
3758,train,3758,4.0,0.0,1,0,0
3759,train,3759,2.0,1.0,1,1,1
3760,train,3760,0.0,0.0,0,0,0
3761,train,3761,1.0,0.0,1,0,0
3762,train,3762,0.0,0.0,0,0,0
3764,train,3764,6.0,1.0,1,1,1
3765,train,3765,2.0,0.0,1,0,0
3766,train,3766,1.0,0.0,1,0,0
3767,train,3767,0.0,0.0,0,0,0
3768,train,3768,5.0,4.0,1,1,1
3770,train,3770,0.0,2.0,0,1,0
3772,train,3772,0.0,0.0,0,0,0
3776,train,3776,1.0,0.0,1,0,0
3777,train,3777,5.0,0.0,1,0,0
3778,train,3778,3.0,0.0,1,0,0
3779,train,3779,6.0,0.0,1,0,0
3780,train,3780,5.0,1.0,1,1,1
3782,train,3782,1.0,0.0,1,0,0
3783,train,3783,1.0,0.0,1,0,0
3784,train,3784,1.0,4.0,1,1,1
3787,train,3787,0.0,0.0,0,0,0
3788,train,3788,12.0,1.0,1,1,1
3789,train,3789,0.0,0.0,0,0,0
3792,train,3792,5.0,0.0,1,0,0
3795,train,3795,1.0,0.0,1,0,0
3796,train,3796,0.0,0.0,0,0,0
3797,train,3797,1.0,0.0,1,0,0
3799,train,3799,0.0,0.0,0,0,0
3800,train,3800,0.0,0.0,0,0,0
3802,train,3802,0.0,0.0,0,0,0
3803,train,3803,0.0,0.0,0,0,0
3804,train,3804,0.0,0.0,0,0,0
3806,train,3806,0.0,0.0,0,0,0
3810,train,3810,0.0,0.0,0,0,0
3811,train,3811,2.0,0.0,1,0,0
3812,train,3812,0.0,0.0,0,0,0
3813,train,3813,0.0,0.0,0,0,0
3814,train,3814,0.0,0.0,0,0,0
3816,train,3816,0.0,0.0,0,0,0
3817,train,3817,0.0,1.0,0,1,0
3818,train,3818,7.0,1.0,1,1,1
3819,train,3819,0.0,0.0,0,0,0
3821,train,3821,8.0,0.0,1,0,0
3822,train,3822,0.0,0.0,0,0,0
3823,train,3823,0.0,0.0,0,0,0
3824,train,3824,3.0,0.0,1,0,0
3825,train,3825,0.0,0.0,0,0,0
3827,train,3827,3.0,0.0,1,0,0
3828,train,3828,0.0,0.0,0,0,0
3829,train,3829,2.0,6.0,1,1,1
3830,train,3830,0.0,0.0,0,0,0
3831,train,3831,9.0,5.0,1,1,1
3832,train,3832,0.0,0.0,0,0,0
3833,train,3833,0.0,0.0,0,0,0
3834,train,3834,2.0,0.0,1,0,0
3835,train,3835,0.0,0.0,0,0,0
3836,train,3836,4.0,0.0,1,0,0
3837,train,3837,0.0,0.0,0,0,0
3838,train,3838,2.0,1.0,1,1,1
3839,train,3839,5.0,0.0,1,0,0
3840,train,3840,7.0,2.0,1,1,1
3841,train,3841,0.0,0.0,0,0,0
3842,train,3842,0.0,0.0,0,0,0
3843,train,3843,1.0,0.0,1,0,0
3844,train,3844,0.0,1.0,0,1,0
3845,train,3845,0.0,1.0,0,1,0
3846,train,3846,0.0,0.0,0,0,0
3847,train,3847,6.0,2.0,1,1,1
3848,train,3848,2.0,2.0,1,1,1
3850,train,3850,10.0,0.0,1,0,0
3851,train,3851,2.0,0.0,1,0,0
3853,train,3853,7.0,2.0,1,1,1
3854,train,3854,0.0,0.0,0,0,0
3855,train,3855,3.0,0.0,1,0,0
3857,train,3857,2.0,0.0,1,0,0
3858,train,3858,3.0,0.0,1,0,0
3859,train,3859,0.0,0.0,0,0,0
3860,train,3860,1.0,0.0,1,0,0
3862,train,3862,0.0,0.0,0,0,0
3863,train,3863,2.0,1.0,1,1,1
3865,train,3865,2.0,2.0,1,1,1
3866,train,3866,4.0,2.0,1,1,1
3867,train,3867,0.0,0.0,0,0,0
3868,train,3868,0.0,1.0,0,1,0
3869,train,3869,1.0,0.0,1,0,0
3870,train,3870,0.0,1.0,0,1,0
3871,train,3871,0.0,0.0,0,0,0
3872,train,3872,0.0,0.0,0,0,0
3873,train,3873,0.0,0.0,0,0,0
3875,train,3875,0.0,0.0,0,0,0
3876,train,3876,6.0,0.0,1,0,0
3877,train,3877,1.0,1.0,1,1,1
3878,train,3878,0.0,0.0,0,0,0
3879,train,3879,0.0,0.0,0,0,0
3881,train,3881,0.0,2.0,0,1,0
3882,train,3882,9.0,6.0,1,1,1
3883,train,3883,0.0,0.0,0,0,0
3884,train,3884,9.0,1.0,1,1,1
3885,train,3885,0.0,0.0,0,0,0
3887,train,3887,0.0,2.0,0,1,0
3888,train,3888,6.0,1.0,1,1,1
3889,train,3889,0.0,0.0,0,0,0
3890,train,3890,3.0,1.0,1,1,1
3891,train,3891,1.0,0.0,1,0,0
3892,train,3892,4.0,2.0,1,1,1
3893,train,3893,3.0,1.0,1,1,1
3894,train,3894,3.0,0.0,1,0,0
3897,train,3897,3.0,2.0,1,1,1
3900,train,3900,0.0,0.0,0,0,0
3901,train,3901,0.0,0.0,0,0,0
3902,train,3902,1.0,0.0,1,0,0
3903,train,3903,1.0,0.0,1,0,0
3904,train,3904,0.0,0.0,0,0,0
3905,train,3905,0.0,0.0,0,0,0
3906,train,3906,3.0,0.0,1,0,0
3907,train,3907,14.0,8.0,1,1,1
3908,train,3908,21.0,17.0,1,1,1
3910,train,3910,0.0,2.0,0,1,0
3911,train,3911,0.0,0.0,0,0,0
3912,train,3912,5.0,0.0,1,0,0
3913,train,3913,0.0,3.0,0,1,0
3914,train,3914,10.0,1.0,1,1,1
3915,train,3915,8.0,3.0,1,1,1
3916,train,3916,0.0,0.0,0,0,0
3917,train,3917,9.0,1.0,1,1,1
3918,train,3918,4.0,1.0,1,1,1
3919,train,3919,5.0,2.0,1,1,1
3922,train,3922,2.0,3.0,1,1,1
3923,train,3923,3.0,4.0,1,1,1
3924,train,3924,5.0,5.0,1,1,1
3926,train,3926,0.0,0.0,0,0,0
3927,train,3927,6.0,0.0,1,0,0
3928,train,3928,3.0,2.0,1,1,1
3930,train,3930,1.0,0.0,1,0,0
3931,train,3931,2.0,0.0,1,0,0
3932,train,3932,0.0,0.0,0,0,0
3933,train,3933,0.0,0.0,0,0,0
3934,train,3934,2.0,0.0,1,0,0
3935,train,3935,6.0,3.0,1,1,1
3936,train,3936,11.0,2.0,1,1,1
3937,train,3937,0.0,0.0,0,0,0
3938,train,3938,17.0,3.0,1,1,1
3939,train,3939,0.0,0.0,0,0,0
3940,train,3940,0.0,1.0,0,1,0
3942,train,3942,0.0,0.0,0,0,0
3943,train,3943,0.0,0.0,0,0,0
3944,train,3944,3.0,0.0,1,0,0
3945,train,3945,0.0,0.0,0,0,0
3946,train,3946,0.0,0.0,0,0,0
3948,train,3948,0.0,0.0,0,0,0
3949,train,3949,10.0,0.0,1,0,0
3950,train,3950,0.0,0.0,0,0,0
3953,train,3953,8.0,2.0,1,1,1
3954,train,3954,1.0,0.0,1,0,0
3955,train,3955,5.0,1.0,1,1,1
3956,train,3956,0.0,0.0,0,0,0
3959,train,3959,1.0,2.0,1,1,1
3960,train,3960,1.0,1.0,1,1,1
3961,train,3961,5.0,2.0,1,1,1
3962,train,3962,1.0,2.0,1,1,1
3963,train,3963,0.0,0.0,0,0,0
3965,train,3965,0.0,0.0,0,0,0
3966,train,3966,2.0,0.0,1,0,0
3967,train,3967,0.0,0.0,0,0,0
3968,train,3968,1.0,0.0,1,0,0
3969,train,3969,3.0,0.0,1,0,0
3970,train,3970,0.0,0.0,0,0,0
3971,train,3971,0.0,0.0,0,0,0
3972,train,3972,7.0,0.0,1,0,0
3973,train,3973,0.0,0.0,0,0,0
3974,train,3974,0.0,2.0,0,1,0
3975,train,3975,1.0,0.0,1,0,0
3977,train,3977,0.0,0.0,0,0,0
3978,train,3978,1.0,0.0,1,0,0
3980,train,3980,0.0,0.0,0,0,0
3981,train,3981,9.0,1.0,1,1,1
3983,train,3983,1.0,0.0,1,0,0
3985,train,3985,0.0,0.0,0,0,0
3987,train,3987,2.0,1.0,1,1,1
3989,train,3989,0.0,0.0,0,0,0
3990,train,3990,13.0,2.0,1,1,1
3992,train,3992,2.0,1.0,1,1,1
3993,train,3993,1.0,0.0,1,0,0
3994,train,3994,0.0,0.0,0,0,0
3995,train,3995,1.0,1.0,1,1,1
3996,train,3996,1.0,5.0,1,1,1
3997,train,3997,1.0,1.0,1,1,1
3998,train,3998,0.0,0.0,0,0,0
3999,train,3999,0.0,0.0,0,0,0
4000,train,4000,0.0,0.0,0,0,0
4001,train,4001,0.0,0.0,0,0,0
4002,train,4002,1.0,0.0,1,0,0
4003,train,4003,0.0,2.0,0,1,0
4004,train,4004,1.0,2.0,1,1,1
4005,train,4005,5.0,4.0,1,1,1
4006,train,4006,0.0,0.0,0,0,0
4007,train,4007,1.0,1.0,1,1,1
4008,train,4008,0.0,0.0,0,0,0
4009,train,4009,6.0,0.0,1,0,0
4010,train,4010,2.0,2.0,1,1,1
4011,train,4011,4.0,1.0,1,1,1
4013,train,4013,2.0,0.0,1,0,0
4014,train,4014,0.0,0.0,0,0,0
4016,train,4016,0.0,0.0,0,0,0
4017,train,4017,0.0,0.0,0,0,0
4018,train,4018,2.0,0.0,1,0,0
4020,train,4020,1.0,0.0,1,0,0
4021,train,4021,0.0,0.0,0,0,0
4022,train,4022,0.0,0.0,0,0,0
3,test,3,0.0,0.0,0,0,0
6,test,6,0.0,0.0,0,0,0
7,test,7,4.0,0.0,1,0,0
13,test,13,0.0,0.0,0,0,0
23,test,23,5.0,1.0,1,1,1
27,test,27,0.0,0.0,0,0,0
29,test,29,0.0,0.0,0,0,0
30,test,30,4.0,0.0,1,0,0
33,test,33,0.0,0.0,0,0,0
35,test,35,0.0,0.0,0,0,0
38,test,38,0.0,0.0,0,0,0
40,test,40,0.0,0.0,0,0,0
42,test,42,1.0,0.0,1,0,0
43,test,43,0.0,0.0,0,0,0
50,test,50,3.0,0.0,1,0,0
53,test,53,0.0,0.0,0,0,0
65,test,65,2.0,0.0,1,0,0
70,test,70,1.0,0.0,1,0,0
76,test,76,0.0,0.0,0,0,0
79,test,79,0.0,0.0,0,0,0
83,test,83,1.0,1.0,1,1,1
84,test,84,0.0,0.0,0,0,0
87,test,87,0.0,1.0,0,1,0
88,test,88,0.0,0.0,0,0,0
98,test,98,10.0,3.0,1,1,1
116,test,116,1.0,1.0,1,1,1
118,test,118,2.0,0.0,1,0,0
121,test,121,0.0,0.0,0,0,0
124,test,124,4.0,2.0,1,1,1
125,test,125,0.0,0.0,0,0,0
144,test,144,6.0,0.0,1,0,0
145,test,145,1.0,0.0,1,0,0
146,test,146,0.0,0.0,0,0,0
149,test,149,1.0,1.0,1,1,1
176,test,176,3.0,0.0,1,0,0
181,test,181,3.0,0.0,1,0,0
187,test,187,10.0,3.0,1,1,1
188,test,188,0.0,0.0,0,0,0
191,test,191,2.0,0.0,1,0,0
197,test,197,1.0,0.0,1,0,0
198,test,198,0.0,0.0,0,0,0
212,test,212,0.0,0.0,0,0,0
214,test,214,1.0,0.0,1,0,0
221,test,221,0.0,0.0,0,0,0
227,test,227,5.0,3.0,1,1,1
228,test,228,1.0,0.0,1,0,0
229,test,229,4.0,1.0,1,1,1
232,test,232,0.0,0.0,0,0,0
253,test,253,0.0,0.0,0,0,0
268,test,268,1.0,0.0,1,0,0
271,test,271,1.0,4.0,1,1,1
278,test,278,2.0,1.0,1,1,1
279,test,279,3.0,1.0,1,1,1
283,test,283,0.0,0.0,0,0,0
284,test,284,0.0,0.0,0,0,0
288,test,288,2.0,0.0,1,0,0
292,test,292,4.0,7.0,1,1,1
294,test,294,3.0,1.0,1,1,1
298,test,298,0.0,0.0,0,0,0
303,test,303,2.0,0.0,1,0,0
309,test,309,0.0,0.0,0,0,0
311,test,311,1.0,2.0,1,1,1
316,test,316,0.0,0.0,0,0,0
317,test,317,1.0,0.0,1,0,0
324,test,324,15.0,3.0,1,1,1
328,test,328,2.0,0.0,1,0,0
331,test,331,0.0,0.0,0,0,0
334,test,334,0.0,0.0,0,0,0
338,test,338,0.0,0.0,0,0,0
339,test,339,0.0,0.0,0,0,0
340,test,340,0.0,0.0,0,0,0
342,test,342,0.0,0.0,0,0,0
345,test,345,1.0,0.0,1,0,0
346,test,346,0.0,0.0,0,0,0
349,test,349,2.0,1.0,1,1,1
353,test,353,4.0,0.0,1,0,0
359,test,359,0.0,1.0,0,1,0
360,test,360,4.0,1.0,1,1,1
361,test,361,11.0,8.0,1,1,1
362,test,362,0.0,0.0,0,0,0
371,test,371,0.0,0.0,0,0,0
372,test,372,0.0,0.0,0,0,0
374,test,374,2.0,0.0,1,0,0
378,test,378,4.0,1.0,1,1,1
380,test,380,1.0,0.0,1,0,0
384,test,384,15.0,12.0,1,1,1
400,test,400,0.0,0.0,0,0,0
413,test,413,6.0,5.0,1,1,1
420,test,420,1.0,0.0,1,0,0
423,test,423,2.0,1.0,1,1,1
429,test,429,7.0,1.0,1,1,1
431,test,431,3.0,0.0,1,0,0
434,test,434,0.0,0.0,0,0,0
442,test,442,1.0,2.0,1,1,1
444,test,444,0.0,0.0,0,0,0
446,test,446,0.0,0.0,0,0,0
447,test,447,6.0,2.0,1,1,1
452,test,452,1.0,0.0,1,0,0
455,test,455,2.0,0.0,1,0,0
456,test,456,3.0,1.0,1,1,1
459,test,459,0.0,0.0,0,0,0
462,test,462,0.0,0.0,0,0,0
467,test,467,10.0,0.0,1,0,0
474,test,474,1.0,0.0,1,0,0
475,test,475,8.0,2.0,1,1,1
476,test,476,9.0,1.0,1,1,1
479,test,479,0.0,0.0,0,0,0
486,test,486,2.0,0.0,1,0,0
489,test,489,1.0,2.0,1,1,1
490,test,490,0.0,0.0,0,0,0
491,test,491,0.0,0.0,0,0,0
492,test,492,0.0,0.0,0,0,0
495,test,495,0.0,0.0,0,0,0
499,test,499,0.0,0.0,0,0,0
500,test,500,0.0,0.0,0,0,0
505,test,505,4.0,0.0,1,0,0
508,test,508,3.0,0.0,1,0,0
510,test,510,5.0,0.0,1,0,0
511,test,511,6.0,1.0,1,1,1
512,test,512,7.0,0.0,1,0,0
515,test,515,2.0,2.0,1,1,1
516,test,516,3.0,0.0,1,0,0
523,test,523,0.0,0.0,0,0,0
527,test,527,0.0,0.0,0,0,0
533,test,533,7.0,1.0,1,1,1
534,test,534,5.0,2.0,1,1,1
538,test,538,0.0,0.0,0,0,0
546,test,546,0.0,0.0,0,0,0
547,test,547,0.0,0.0,0,0,0
566,test,566,1.0,0.0,1,0,0
572,test,572,0.0,0.0,0,0,0
580,test,580,0.0,0.0,0,0,0
592,test,592,0.0,0.0,0,0,0
594,test,594,8.0,1.0,1,1,1
600,test,600,7.0,1.0,1,1,1
603,test,603,0.0,0.0,0,0,0
604,test,604,0.0,0.0,0,0,0
610,test,610,8.0,0.0,1,0,0
622,test,622,0.0,0.0,0,0,0
623,test,623,0.0,0.0,0,0,0
635,test,635,4.0,2.0,1,1,1
636,test,636,1.0,2.0,1,1,1
639,test,639,0.0,0.0,0,0,0
652,test,652,0.0,0.0,0,0,0
656,test,656,0.0,0.0,0,0,0
659,test,659,0.0,1.0,0,1,0
660,test,660,4.0,0.0,1,0,0
663,test,663,1.0,1.0,1,1,1
664,test,664,1.0,0.0,1,0,0
667,test,667,0.0,0.0,0,0,0
670,test,670,2.0,2.0,1,1,1
676,test,676,0.0,0.0,0,0,0
690,test,690,0.0,0.0,0,0,0
692,test,692,0.0,0.0,0,0,0
698,test,698,0.0,0.0,0,0,0
701,test,701,1.0,0.0,1,0,0
703,test,703,0.0,1.0,0,1,0
705,test,705,8.0,1.0,1,1,1
706,test,706,3.0,2.0,1,1,1
708,test,708,3.0,2.0,1,1,1
710,test,710,0.0,0.0,0,0,0
723,test,723,0.0,0.0,0,0,0
728,test,728,0.0,0.0,0,0,0
738,test,738,0.0,0.0,0,0,0
739,test,739,6.0,1.0,1,1,1
745,test,745,0.0,0.0,0,0,0
746,test,746,0.0,1.0,0,1,0
760,test,760,1.0,0.0,1,0,0
761,test,761,3.0,0.0,1,0,0
766,test,766,8.0,1.0,1,1,1
768,test,768,0.0,0.0,0,0,0
769,test,769,3.0,0.0,1,0,0
777,test,777,1.0,0.0,1,0,0
779,test,779,4.0,0.0,1,0,0
787,test,787,0.0,0.0,0,0,0
793,test,793,2.0,0.0,1,0,0
810,test,810,0.0,0.0,0,0,0
813,test,813,0.0,0.0,0,0,0
828,test,828,2.0,0.0,1,0,0
830,test,830,2.0,0.0,1,0,0
836,test,836,1.0,0.0,1,0,0
845,test,845,2.0,1.0,1,1,1
873,test,873,0.0,0.0,0,0,0
874,test,874,0.0,0.0,0,0,0
885,test,885,1.0,0.0,1,0,0
886,test,886,0.0,0.0,0,0,0
887,test,887,0.0,0.0,0,0,0
889,test,889,4.0,0.0,1,0,0
890,test,890,3.0,0.0,1,0,0
891,test,891,0.0,0.0,0,0,0
892,test,892,1.0,3.0,1,1,1
897,test,897,0.0,0.0,0,0,0
898,test,898,0.0,0.0,0,0,0
901,test,901,2.0,0.0,1,0,0
904,test,904,2.0,0.0,1,0,0
906,test,906,3.0,1.0,1,1,1
911,test,911,0.0,0.0,0,0,0
915,test,915,0.0,0.0,0,0,0
919,test,919,15.0,3.0,1,1,1
921,test,921,11.0,6.0,1,1,1
922,test,922,0.0,0.0,0,0,0
923,test,923,0.0,0.0,0,0,0
925,test,925,0.0,0.0,0,0,0
926,test,926,4.0,0.0,1,0,0
928,test,928,0.0,0.0,0,0,0
931,test,931,0.0,0.0,0,0,0
933,test,933,0.0,0.0,0,0,0
943,test,943,5.0,0.0,1,0,0
944,test,944,1.0,0.0,1,0,0
946,test,946,1.0,0.0,1,0,0
948,test,948,1.0,0.0,1,0,0
950,test,950,0.0,0.0,0,0,0
969,test,969,2.0,0.0,1,0,0
970,test,970,1.0,0.0,1,0,0
973,test,973,1.0,1.0,1,1,1
974,test,974,5.0,1.0,1,1,1
981,test,981,4.0,1.0,1,1,1
982,test,982,1.0,0.0,1,0,0
991,test,991,0.0,0.0,0,0,0
999,test,999,0.0,0.0,0,0,0
1000,test,1000,1.0,0.0,1,0,0
1004,test,1004,0.0,0.0,0,0,0
1009,test,1009,1.0,0.0,1,0,0
1017,test,1017,6.0,0.0,1,0,0
1021,test,1021,0.0,0.0,0,0,0
1025,test,1025,6.0,2.0,1,1,1
1026,test,1026,2.0,1.0,1,1,1
1030,test,1030,0.0,1.0,0,1,0
1031,test,1031,0.0,0.0,0,0,0
1039,test,1039,0.0,0.0,0,0,0
1043,test,1043,0.0,0.0,0,0,0
1046,test,1046,1.0,0.0,1,0,0
1048,test,1048,0.0,0.0,0,0,0
1051,test,1051,0.0,0.0,0,0,0
1053,test,1053,0.0,0.0,0,0,0
1056,test,1056,2.0,1.0,1,1,1
